species,scientificName,occurrenceStatus,decimalLatitude,decimalLongitude,eventDate,year
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1762,-74.363,44300,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1142,-74.4161,44298,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.173,-74.3606,44420,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1182,-74.3705,44384,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1108,-74.4,44324,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.114,-74.3758,44423,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.075,-74.4467,44381,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.1304,-74.379,44389,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.065339,-117.162561,44645.76821,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.432457,-89.528473,27030,1974
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.638293,3.570267,2022-02-19T14:27:09Z,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.295903,73.242952,44038.75296,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.506221,-89.542771,27030,1974
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-32.038377,-52.250633,44208.47847,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.4996,115.25338,2022-01-13T20:13Z,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.03358,9.45839,44334,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.01348,9.45989,44338,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.8422,-0.46982,1951-06-01/1951-06-30,1951
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.85761,-0.57339,2003-06-01/2003-06-30,2003
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.37905,5.42849,43966,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.56488,5.25357,43968,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.56796,5.24685,43968,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.3309,5.67404,43981,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.40679,5.18816,43975,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.40623,4.26651,18843,1951
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.873304,-101.959902,2020-04-25T23:36:34Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.889395,-102.374138,44553.93439,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.606049,-97.65855,44236.5963,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-29.464586,-56.815345,44599.07426,2022
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.244531,36.840796,2021-12-28T10:36Z,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.280452,-111.033029,44535.46319,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.8986,11.4917,43699,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.586542,121.82209,44235,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.294169,12.948474,43705,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,64.583517,24.576801,2009-09-08T00:00Z,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.62,32.53,1919-07-01T00:00Z/1919-07-31T00:00Z,1919
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.874294,32.72501,2021-11-07T16:48:57Z,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.280334,-111.032607,44509.84236,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.719823,-97.393475,44494,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.717156,5.170287,44350.42917,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.754,-74.153,41054,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.993938,-98.085607,44445.4686,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.046944,-115.1875,2021-09-26T02:44Z,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.859776,-4.774319,44465.95487,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.901112,-48.063972,44433.71149,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.283782,-7.42872,43236,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.65,-79.38,37610,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,45.04,82.48,42150,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-16.33,22.11,43067,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.8,31.12,43067,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.89,-88.14,38252,2004
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.17,-81.63,37508,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.1,-79.89,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-39.82,-73.3,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.41,37.99,43890,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13,80.22,43405,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.3,113.23,42901,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.78,13.98,2016,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.76,10.38,2016,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,4.57,12.33,2016,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.74,10.85,2016,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.98,78.27,42199,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.22,78.18,42136,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,5.8,14.56,2016,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.55,-85.39,37512,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,45.04,82.34,41107,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.067412,77.572298,44418.81012,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.37315,-119.018712,44386.50024,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.536121,-7.824674,44357.47569,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.808664,-9.373419,44374.65752,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.142153,15.280729,44355.29722,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.163415,-75.052231,44368.43785,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.490556,-74.404722,43839,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.320681,-73.952582,43803,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.624055,5.218158,44284.56806,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.495607,2.058523,44321.82847,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.340933,5.441783,44283.59792,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.340944,5.441842,44283.59514,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.854667,-93.704528,41728,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.661034,-101.600997,40087,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.756688,-8.96287,44349.75328,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,45.452767,40.809648,44315.53125,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.224998,119.928123,44215.95475,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.784235,-98.728924,44312.35694,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-20.394461,-44.493089,44310.64037,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-21.044022,27.57183,43594.64306,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.545813,-8.601015,44300.83396,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.872693,-2.693832,44290.78681,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.659131,-97.399353,44298.95903,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.502022,-9.022894,44288.62221,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,1.394813,103.881042,44289.52832,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.668742,-48.201622,44269.763,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.266058,-105.492447,44278.59838,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.089983,99.943005,44007.32309,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.637049,-155.985741,44273.53963,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.199283,99.889667,43978.3064,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.10728,99.90344,43976.36049,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.067312,77.57232,44257.74294,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.754131,-99.166969,44257.37431,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.753982,-99.166942,44257.37569,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.753333,-99.166999,44257.37778,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.753639,-99.166976,44257.37708,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.633933,2.698249,44269.43611,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.753709,-99.167031,44257.37361,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.753607,-99.166977,44257.37569,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.9807,-76.9369,21728,1959
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.426777,28.206415,44264.475,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.918749,-89.704723,44255.89583,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.716989,-88.925222,2021-02-05T23:08:55Z,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-29.892234,-50.262032,44159.65833,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.854867,-48.06498,44243.85916,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-14.895163,-40.829075,44203.95764,2021
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-37.875788,-67.792713,43510.32917,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.528116,-70.663771,44123.77292,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,4.390141,-75.690627,44062.58125,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.494827,-78.068788,44088.69399,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,4.508107,-76.237186,44076.80694,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.503358,-78.012097,44083.90069,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.06741,77.572366,44137.78571,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.603907,-104.438851,44156.44683,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-22.19742,-46.74239,43798.40928,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.484899,-98.611206,44143.87153,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,7.081609,125.587923,44135.87986,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.115647,-101.016944,2020-08-20T16:34:21Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.148285,18.390712,44101.48542,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.691669,-58.506057,44104.82167,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-23.412572,-51.921695,44079.76054,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.19007,-110.834504,44081.85666,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-30.301181,30.742508,44072.21111,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.478153,9.013542,44047.60903,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-3.138353,-60.024022,37134,2001
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.966746,-117.224771,44070.62931,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,11.9309,-85.959783,2020-08-26T16:12:30Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.063202,-96.092007,2020-08-22T09:11:31Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,52.3,5.6,43674,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.142918,1.760953,44002.55833,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.360308,119.961908,44026.88545,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.137567,4.808251,43980.57564,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.728914,-100.491985,2020-03-01T14:47:56Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.810702,-9.029813,43955.64306,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.890522,14.441922,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.7845,13.9844,42370,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.5863,81.173004,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.194205,2.880134,43564.40764,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.290289,-7.550032,40653,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.865924,3.791298,43958.39583,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.434364,-96.9698,2020-05-01T13:42:41Z,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.667047,-106.252603,43924.75208,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.75201,-93.169815,43903.53264,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.392082,-116.959633,43934.94056,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.151124,-82.461483,43036,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-32.673962,28.371437,43928.66597,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.161336,-82.301231,43925.55648,2020
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.661658,-60.760809,43068.51944,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.528213,101.814888,43805.52625,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,43.22861,3.245,42134,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.928611,-70.459999,42217,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,4.397222,-75.136667,41852,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.926667,-74.975833,42036,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.405833,-76.546389,42005,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.853333,-76.511944,42005,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-4.108611,-69.968056,42217,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.957222,-71.875278,42248,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,6.928611,-70.46,41883,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.730265,-119.808707,43563.79792,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,14.939225,-88.239522,43765,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-25.083334,142.9,19906,1954
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-16.9,145.73334,18806,1951
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-16.920279,145.77083,18598,1950
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.7,145.21666,18797,1951
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-23.4,144.21666,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-21.233334,139.05,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.466666,145.25,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-28.016666,151.96666,13981,1938
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.5,159.06667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-16,128,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-15.729458,-47.858999,43425.70353,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,56.26724,16.47008,43618.3125,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-17.483,-149.81,38728,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-17.49,-149.827,38725,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.932076,35.568867,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-11.524631,-54.355206,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,42.98201,12.763658,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,45.82455,25.094158,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.0268,20.856775,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.911922,16.625761,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,0.689918,37.953094,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.687597,-8.817213,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.605171,30.240135,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.675293,-7.933662,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.073254,104.69114,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33,45,41202,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-12.167424,17.65177,39814,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.513542,35.027924,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.076411,-23.63401,33903,1992
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,47.225273,19.3962,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.85743,-53.322323,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-12.999265,-38.518326,43596.61601,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.283951,-81.156641,41986.71597,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.216144,-81.081229,41986.71458,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.466393,-114.735741,43570.35297,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.226383,0.541383,1915,1915
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-23.26083,-51.059185,43488,2019
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.910579,35.128287,41507.67153,2013
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.433333,-77.95,26938,1973
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-21.106845,-47.398843,41610.77917,2013
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.964947,-95.267406,17580,1948
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,13.701086,-89.209697,22992,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.052234,-118.243685,1961,1961
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.068621,-117.938953,22221,1960
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.513775,-121.556359,23267,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.188681,-113.212676,23810,1965
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.179372,-112.922496,22760,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.76,-111.89026,23181,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40.188611,-112.787222,24048,1965
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.513456,-121.465692,23267,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-24.424167,27.353056,38834,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,15.504167,-88.025,23163,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-24.389722,27.369167,38834,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.936167,-102.303411,43396.47986,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.27583,-106.76611,38935,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.31222,-106.77778,38243,2004
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.107016,-107.855593,41760,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.004005,-86.378896,19530,1953
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.992008,-89.569594,43375.54583,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.729668,-117.307204,43346.41528,2018
